,date,stock,Open,Close,Volume,Positive,Negative,Neutral,Price_change
149,2011-08-10,NVDA,3.137500047683716,3.0850000381469727,114005200,0.6704484820365906,0.011637317016720772,0.3179141879081726,-1
150,2011-08-11,NVDA,3.0850000381469727,3.3524999618530273,107879200,0.4873982248827815,0.11509031411260366,0.3975114583969116,1
151,2011-08-12,NVDA,3.7100000381469727,3.2200000286102295,319578400,0.24854790967176943,0.29779552235541973,0.4536565468810937,-1
152,2011-08-15,NVDA,3.252500057220459,3.3424999713897705,86415200,0.10954201454296708,0.02856620494276285,0.8618918061256409,1
153,2011-08-23,NVDA,3.057499885559082,3.307499885559082,93831200,0.3788485284894705,0.059998609125614166,0.5611528694629669,1
154,2011-08-26,NVDA,3.1075000762939453,3.252500057220459,73266000,0.15051430463790894,0.017847023904323578,0.8316386938095093,1
155,2011-08-31,NVDA,3.444999933242798,3.327500104904175,70580800,0.09841674566268921,0.025374382734298706,0.8762088418006897,-1
156,2011-09-06,NVDA,3.125,3.2950000762939453,69624800,0.419550987581412,0.0289306603372097,0.5515183508396149,1
157,2011-09-07,NVDA,3.5625,3.5625,160662000,0.42010594345629215,0.041783224791288376,0.5381108224391937,1
158,2011-09-08,NVDA,3.5274999141693115,3.5450000762939453,88016400,0.4452208513393998,0.06614338979125023,0.4886357728391886,-1
159,2011-09-12,NVDA,3.422499895095825,3.552500009536743,91648000,0.06548330187797546,0.3697440028190613,0.5647726655006409,1
160,2011-09-13,NVDA,3.5824999809265137,3.632499933242798,85383600,0.4560196176171303,0.018541582161560655,0.5254387706518173,1
161,2011-09-14,NVDA,3.7274999618530273,3.819999933242798,154719200,0.06433383375406265,0.03474132530391216,0.9009248614311218,1
162,2011-09-19,NVDA,3.799999952316284,3.7850000858306885,96820400,0.22835905849933624,0.01839016005396843,0.7532508373260498,-1
163,2011-09-20,NVDA,3.8324999809265137,3.6875,79243600,0.22835905849933624,0.01839016005396843,0.7532508373260498,-1
164,2011-09-26,NVDA,3.490000009536743,3.4549999237060547,97212400,0.04660052806138992,0.32153815031051636,0.6318613290786743,1
165,2011-09-28,NVDA,3.4674999713897705,3.3550000190734863,123653200,0.35877951979637146,0.012945846654474735,0.6282746195793152,-1
166,2011-09-29,NVDA,3.4149999618530273,3.2725000381469727,86641600,0.06631950289011002,0.9047912359237671,0.028889285400509834,-1
167,2011-10-03,NVDA,3.0875000953674316,2.952500104904175,94989600,0.031607095152139664,0.07475725561380386,0.8936356902122498,-1
168,2011-10-05,NVDA,3.2174999713897705,3.3399999141693115,85670800,0.06188350170850754,0.026778293773531914,0.9113382697105408,1
169,2011-10-11,NVDA,3.6649999618530273,3.6549999713897705,81608000,0.4760614987462759,0.042903488501906395,0.4810350127518177,-1
170,2011-10-13,NVDA,3.634999990463257,3.865000009536743,85483200,0.06506702676415443,0.04156041331589222,0.8933725357055664,1
171,2011-10-20,NVDA,3.690000057220459,3.6024999618530273,99030800,0.06591023877263069,0.03914200235158205,0.894947737455368,-1
172,2011-10-21,NVDA,3.6475000381469727,3.619999885559082,62842800,0.054611705243587494,0.02600696124136448,0.919381320476532,1
173,2011-10-27,NVDA,3.7899999618530273,3.8125,57773200,0.1530447006225586,0.02978256531059742,0.8171727061271667,1
174,2011-10-31,NVDA,3.7750000953674316,3.700000047683716,51998400,0.026182295754551888,0.05575093626976013,0.9180667400360107,-1
175,2011-11-01,NVDA,3.565000057220459,3.515000104904175,79082400,0.016494594514369965,0.8206000924110413,0.16290542483329773,-1
176,2011-11-03,NVDA,3.492500066757202,3.6624999046325684,74937200,0.12375779449939728,0.019706392660737038,0.8565358519554138,1
177,2011-11-08,NVDA,3.7325000762939453,3.7699999809265137,54972800,0.9062196612358093,0.06609422713518143,0.02768613025546074,1
178,2011-11-10,NVDA,3.6675000190734863,3.617500066757202,99048400,0.39163553555096897,0.2597128392330238,0.34865162441773073,1
179,2011-11-11,NVDA,3.7200000286102295,3.744999885559082,175156000,0.3423917405307293,0.06365872840755261,0.5939495288408719,1
180,2011-11-14,NVDA,3.744999885559082,3.672499895095825,50029200,0.05866808071732521,0.08774651074782014,0.853585422039032,-1
181,2011-11-17,NVDA,3.637500047683716,3.515000104904175,65750400,0.057506922632455826,0.049275852739810944,0.893217146396637,-1
182,2011-11-21,NVDA,3.427500009536743,3.6575000286102295,133078800,0.3130434850851695,0.267835841824611,0.4191206370790799,1
183,2011-11-22,NVDA,3.697499990463257,3.7699999809265137,128748000,0.2684843937555949,0.3417920625458161,0.3897235629459222,1
184,2011-11-28,NVDA,3.625,3.7074999809265137,69061600,0.10201597213745117,0.013692427426576614,0.8842916488647461,1
185,2011-12-01,NVDA,3.875,3.9549999237060547,52976000,0.11456808696190517,0.31866388985266286,0.5667680539190769,1
186,2011-12-12,NVDA,3.6449999809265137,3.632499933242798,57320800,0.0303542148321867,0.7672575116157532,0.20238832663744688,-1
187,2011-12-14,NVDA,3.502500057220459,3.3949999809265137,63602000,0.08640304207801819,0.014780267141759396,0.898816704750061,-1
188,2011-12-19,NVDA,3.3924999237060547,3.2899999618530273,46327600,0.1543715000152588,0.8152051568031311,0.030423318967223167,-1
189,2011-12-22,NVDA,3.440000057220459,3.577500104904175,57656000,0.03322934731841087,0.08074431121349335,0.8860263824462891,1
190,2011-12-23,NVDA,3.5950000286102295,3.5425000190734863,24894800,0.03506341204047203,0.03251593932509422,0.9324206113815308,-1
191,2012-01-05,NVDA,3.5325000286102295,3.677500009536743,56354800,0.08205943182110786,0.02945233415812254,0.888488233089447,1
192,2012-01-11,NVDA,3.5875000953674316,3.547499895095825,48427200,0.05237855203449726,0.09196119569242,0.8556602299213409,-1
193,2012-01-17,NVDA,3.484999895095825,3.380000114440918,62717600,0.057747915387153625,0.02066767029464245,0.92158442735672,-1
194,2012-01-24,NVDA,3.627500057220459,3.734999895095825,73092000,0.08004053682088852,0.2379671074450016,0.6819923520088196,1
195,2012-01-25,NVDA,3.634999990463257,3.7125000953674316,127415200,0.26374137997627256,0.45905454121530054,0.2772040642797947,-1
196,2012-02-06,NVDA,3.934999942779541,3.924999952316284,27886800,0.403232216835022,0.014327451586723328,0.5824403166770935,-1
197,2012-02-08,NVDA,3.934999942779541,4.077499866485596,84761200,0.7392954498529434,0.07245430275797844,0.18825025968253611,1
198,2012-02-13,NVDA,4.074999809265137,4.037499904632568,61066800,0.7854366660118103,0.03111041188240051,0.18345292285084724,1
199,2012-02-15,NVDA,4.097499847412109,4.042500019073486,111085600,0.44492352823726833,0.49388446216471493,0.061191999819129705,-1
200,2012-02-16,NVDA,3.765000104904175,4.112500190734863,188858800,0.25763295218348503,0.5127235311083496,0.22964354418218136,1
201,2012-02-22,NVDA,3.9625000953674316,3.9549999237060547,49243200,0.053618598729372025,0.7222951054573059,0.22408635914325714,-1
202,2012-03-07,NVDA,3.700000047683716,3.702500104904175,44198400,0.00935031846165657,0.968575656414032,0.02207406796514988,1
203,2012-03-13,NVDA,3.6624999046325684,3.697499990463257,55328800,0.010111773386597633,0.960054337978363,0.029833901673555374,1
204,2012-04-02,NVDA,3.8399999141693115,3.8324999809265137,40777600,0.310189180697004,0.1810262743383646,0.5087845648328463,-1
205,2012-04-05,NVDA,3.6675000190734863,3.6575000286102295,36942400,0.2744119167327881,0.012252956163138151,0.7133351564407349,-1
206,2012-04-13,NVDA,3.637500047683716,3.5399999618530273,31132400,0.03184136748313904,0.026445947587490082,0.9417126774787903,-1
207,2012-04-16,NVDA,3.565000057220459,3.497499942779541,46346800,0.026774857193231583,0.5106359124183655,0.46258923411369324,-1
208,2012-04-24,NVDA,3.317500114440918,3.2049999237060547,73044000,0.025647718459367752,0.027576826512813568,0.9467753767967224,-1
209,2012-05-09,NVDA,3.059999942779541,3.127500057220459,52060800,0.022478442639112473,0.1269449144601822,0.850576639175415,1
210,2012-05-11,NVDA,3.362499952316284,3.302500009536743,143514000,0.4546519316394221,0.26241587728939275,0.2829321783713319,1
211,2012-05-14,NVDA,3.2750000953674316,3.2825000286102295,43747200,0.09458717859039704,0.3938144195514421,0.5115983948732415,-1
212,2012-05-15,NVDA,3.2825000286102295,3.25,59994000,0.4748050943017006,0.017184688709676266,0.5080102607607841,-1
213,2012-05-21,NVDA,3.0250000953674316,3.072499990463257,41626000,0.6347978115081787,0.01204659417271614,0.35315558314323425,1
214,2012-05-25,NVDA,3.0250000953674316,3.0999999046325684,39175200,0.02480875328183174,0.051591191440820694,0.9236000776290894,1
215,2012-05-29,NVDA,3.1500000953674316,3.180000066757202,31000000,0.02495303377509117,0.04978162422776222,0.9252653121948242,1
216,2012-05-31,NVDA,3.1424999237060547,3.1075000762939453,35819200,0.08932713977992535,0.01942973801245292,0.8912431001663208,-1
217,2012-06-04,NVDA,3.009999990463257,2.932499885559082,43285600,0.24566026031970978,0.01019100658595562,0.7441486716270447,-1
218,2012-06-07,NVDA,3.1424999237060547,2.9725000858306885,52678000,0.015329058282077312,0.9539039433002472,0.030766986310482025,-1
219,2012-06-11,NVDA,3.127500057220459,3.065000057220459,83908000,0.2437288723886013,0.25347251732918347,0.5027986184101213,1
